Gravmap2019-grid-ausdrape_ellips_dx,Gravmap2019-grid-ausdrape_ellips_dy,Gravmap2019-grid-ausdrape_geoid_dx,Gravmap2019-grid-ausdrape_geoid_dy,Gravmap2019-grid-dem_ellips_dx,Gravmap2019-grid-dem_ellips_dy,Gravmap2019-grid-dem_geoid_dx,Gravmap2019-grid-dem_geoid_dy
3.528119,3.399777,3.496803,3.4175951,2.5910704,-1.1114812,2.5597541,-1.0936631
3.5027735,3.428776,3.4695556,3.446538,2.9609187,-1.1025722,2.9277008,-1.0848104
3.462422,3.470157,3.4271994,3.4878168,3.3070037,-1.2448616,3.271782,-1.2272017
3.4045975,3.5260665,3.367245,3.5435646,3.0014277,-1.1869603,2.964075,-1.1694626
3.3303528,3.594675,3.2909052,3.6119342,3.6677716,-1.8988706,3.6283243,-1.8816116
3.223871,3.6861873,3.1823697,3.703086,4.4120827,-2.2845087,4.370581,-2.2676103
3.082163,3.8000188,3.0387702,3.8164656,6.7368565,-2.7468922,6.693463,-2.7304451
2.9188957,3.9208632,2.8737247,3.9368012,7.8308096,-2.5788455,7.785638,-2.5629072
2.741069,4.0393667,2.6943839,4.0547433,8.977955,-2.2690532,8.93127,-2.2536762
2.5448968,4.155001,2.497013,4.169787,9.073493,-0.4835294,9.02561,-0.46874323
2.3370552,4.262422,2.2883856,4.276597,8.264515,0.78337836,8.215844,0.79755294
2.1208491,4.352468,2.0718613,4.366017,10.617041,1.4956591,10.568053,1.5092075
1.8905597,4.426493,1.8416735,4.4394436,12.406507,2.0381486,12.357618,2.0510993
1.6418265,4.4875684,1.5934064,4.4999666,13.747788,2.256411,13.6993685,2.268809
1.3718456,4.53737,1.3242347,4.5492697,14.48994,2.0981061,14.442329,2.1100051
1.110044,4.554212,1.0635687,4.5656796,12.904038,2.6501043,12.857564,2.6615715
0.9282928,4.494306,0.88325995,4.5054183,12.836207,3.4117255,12.791174,3.422838
0.7786358,4.3866463,0.7353076,4.397497,11.839688,3.4622648,11.796359,3.4731157
0.634842,4.247169,0.59344083,4.257853,11.009109,3.109941,10.967706,3.1206255
0.4747977,4.085223,0.4355413,4.0958295,9.393664,2.4681575,9.35441,2.4787633
0.25985366,3.920294,0.22294211,3.930912,9.087523,2.5403547,9.050611,2.5509725
-0.009384273,3.758329,-0.043761194,3.7690516,9.042348,2.6273115,9.007972,2.6380336
-0.31164232,3.5891757,-0.3432453,3.6000907,7.083038,2.6658988,7.0514345,2.676814
-0.6417714,3.4059489,-0.6702852,3.4171357,5.9672093,2.7790325,5.938695,2.790219
-0.9761209,3.2114012,-1.00142,3.222965,4.7872553,2.86449,4.761956,2.8760538
-1.3073503,3.00999,-1.3294088,3.0220482,0.5431891,2.5477407,0.5211309,2.5597992
-1.6333954,2.8044987,-1.6522434,2.8171694,-2.3111188,3.3638194,-2.3299668,3.3764899
-1.941687,2.5927498,-1.9573969,2.60615,-3.683976,3.1472695,-3.6996853,3.1606693
-2.2317157,2.378612,-2.244407,2.3928533,-3.197067,3.2157688,-3.2097583,3.2300096
-2.504506,2.1650836,-2.5143278,2.1802695,-2.89783,2.813312,-2.9076521,2.828498
-2.7624395,1.9549161,-2.769574,1.9711405,-3.6797466,2.361631,-3.6868815,2.3778553
-3.0098338,1.7513703,-3.014477,1.7687137,-3.7966223,2.2364786,-3.801265,2.2538218
-3.246557,1.556105,-3.2489176,1.5746331,-3.3620915,1.876313,-3.3644524,1.8948412
-3.475942,1.3704761,-3.4762266,1.3902396,-3.1788442,1.7376587,-3.1791291,1.7574222
-3.7009735,1.1969886,-3.6993814,1.2180222,-3.2589877,1.652654,-3.2573957,1.6736876
-3.9222333,1.0372776,-3.9189432,1.0596001,-3.8995442,1.9871429,-3.8962548,2.0094652
-4.1385536,0.89451295,-4.133721,0.91812885,-4.6622806,1.6872319,-4.657449,1.7108479
-4.344068,0.77190816,-4.3378158,0.7968087,-5.1156096,1.3881676,-5.1093583,1.413068
-4.5267334,0.67487854,-4.5191474,0.7010435,-6.2274017,1.2752028,-6.2198153,1.3013676
-4.6511025,0.6115774,-4.6422296,0.6389779,-6.217938,0.7801573,-6.209064,0.80755776
-4.7247453,0.5715764,-4.7145896,0.60017776,-6.9403296,0.5087328,-6.930174,0.5373343
-4.775708,0.54261625,-4.7642355,0.5723802,-6.9259396,0.4259235,-6.914466,0.4556875
-4.8131995,0.51988965,-4.8003345,0.5507785,-6.540216,-0.11701078,-6.527351,-0.086121865
-4.842162,0.50136197,-4.8277936,0.5333403,-7.391943,-0.24862716,-7.3775754,-0.21664895
-4.8653393,0.48575956,-4.849323,0.5187996,-8.275016,-0.5519407,-8.259,-0.5189005
-4.884424,0.47236598,-4.866587,0.5064488,-8.254518,-0.8399533,-8.236682,-0.8058704
-4.9005117,0.46070635,-4.8806643,0.4958274,-7.7874126,-1.3238279,-7.767566,-1.2887068
-4.9140334,0.44544747,-4.8924465,0.48148826,-8.96888,-1.6223141,-8.947292,-1.5862736
-4.925289,0.4306257,-4.9021134,0.46747932,-10.413672,-2.1059039,-10.390496,-2.06905
-4.934794,0.4189628,-4.910098,0.45655867,-11.383437,-2.3802407,-11.358741,-2.3426447
-4.9428782,0.41044542,-4.9167023,0.44873154,-12.086356,-2.9453542,-12.06018,-2.907068
-4.9497566,0.40403175,-4.922148,0.44294864,-12.59147,-3.468158,-12.563861,-3.429241
-4.9557476,0.3988166,-4.926709,0.43831825,-13.322505,-4.054369,-13.293467,-4.0148673
3.5124915,3.38555,3.489183,3.4036927,2.6221125,-0.9039468,2.598804,-0.88580394
3.5263073,3.3778608,3.5020115,3.395889,3.4691744,-1.0652938,3.4448786,-1.047265
3.5348165,3.3758423,3.5093868,3.3937848,2.8649914,-1.1765531,2.8395622,-1.1586106
3.5372477,3.3793204,3.5105646,3.3972023,2.2151246,-1.0486225,2.1884413,-1.0307409
3.5341961,3.388217,3.5061176,3.4060528,2.3806748,-0.92330015,2.3525963,-0.90546465
3.5245264,3.4030347,3.4948688,3.4208305,2.8117752,-0.7991221,2.7821178,-0.78132635
3.5064986,3.425502,3.4751031,3.4432507,2.581817,-0.76398575,2.5504217,-0.74623704
3.4771535,3.456466,3.4438992,3.4741507,2.94273,-0.94645935,2.9094758,-0.9287749
3.432467,3.5001822,3.3972619,3.5177515,3.0220523,-0.7078652,2.9868472,-0.69029564
3.37451,3.5550604,3.3372743,3.572458,3.3740642,-0.9017289,3.336829,-0.8843312
