Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_correlation,Green_Vegetation_correlation,Ferric_Oxide_Composition_mean,Gypsum_Index_correlation,Ferric_Oxide_Content_dissimilarity,AlOH_Group_Content_correlation,Ferric_Oxide_Content_correlation,Radmap2019-grid-u_conc-AWAGS_RAD_2019_dissimilarity,AlOH_Group_Content_mean,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_std,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_mean,Silica_Index_mean,Ferric_Oxide_Composition_correlation,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,Ferric_Oxide_Composition_std,FeOH_Group_Content_mean,RockUnitBndyFaults_CSP_Geological boundary,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_std,Radmap2019-grid-uk_ratio-AWAGS_RAD_2019_dissimilarity,Silica_Index_dissimilarity,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_mean,RockUnitBndyFaults_LAO_Faulted boundary,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,Opaque_Index_correlation,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_dissimilarity,Ferric_Oxide_Content_std,Silica_Index_correlation,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_correlation,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_dissimilarity,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-u_conc-AWAGS_RAD_2019_correlation,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_correlation,RockUnits_CSP_Clastic sediment,RockUnits_LAO_Ultramafic igneous rock,RockUnits_CSP_Null,RockUnits_LAO_Sandstone,RockUnits_LAO_Serpentinite,RockUnits_LAO_Granite,RockUnits_CSP_Saprolite,RockUnits_CSP_Silt,RockUnits_LAO_Granodiorite,RockUnits_LAO_Siliciclastic sedimentary rock,RockUnits_LAO_Pyroclastic rock,RockUnits_LAO_Shale,RockUnits_LAO_Basalt,RockUnits_LAO_Dacite,RockUnits_LAO_Igneous rock,RockUnits_CSP_Ferricrete,RockUnits_CSP_Sand,RockUnits_LAO_Andesite,RockUnits_LAO_Conglomerate,RockUnits_LAO_Limestone,RockUnits_LAO_Mudstone,RockUnits_LAO_Phyllite,RockUnits_LAO_Pyroxenite,RockUnits_LAO_Rhyolite,RockUnits_LAO_Sedimentary rock,RockUnits_LAO_Siltstone,RockUnits_LAO_Tuff and lapilli tuff,label
0.27778281316235065,-0.014074464210844224,1.840680356417382,0.8631535617976511,0.13294588308024669,0.05194981446412764,-0.31728104522045564,-0.2726716980660304,-0.7008535440584207,-0.6517716316397775,-0.6470729643033277,0.8552877107583798,-1.175489186365588,0.4898735079324364,0.9593615522814166,-0.09783782841628998,-0.8763652382860436,0.18946829624294628,-0.6387119504273796,-0.6087432996786264,-1.4323523473608812,-0.532548912579933,0.3497135931765941,-0.779535240692804,0.3825566139679395,-0.25102802941901037,-0.9307398577409953,0.6783057576845596,0.7301913879271505,0.9222619228894141,-0.7617501669287442,-1.3154302932611017,0.6413384681162176,1.2759961894075735,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.992764723387404,-0.8219777502327619,1.3961258907476328,-0.9332116822462714,-0.15287641715201958,0.38811461497526206,-0.41622541092045745,0.4014573770850667,1.0606376291223276,0.34687069699089335,0.8791929600560129,0.8444736881297973,0.056161120577262115,0.23490542498630487,-0.7729530299375934,-0.365607182845795,1.0465526554753262,2.200902334792773,-0.6625069562170023,0.014146138154086798,0.454975419966862,-0.3941057209650994,-0.3685628238458052,-0.7889166891832106,-0.2517000065213235,0.09936218727555353,-0.19497343550718527,1.3008781062679127,-0.13813925215867456,-0.4798745044123418,-0.5232040549577883,-0.4527759960468559,-0.19182220310402087,-0.027695333550915857,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.001398687889479115,-0.2721756595090667,0.7651746240294324,1.9130868822358915,-0.3474197011243403,0.6678927983066433,0.19064238056779798,-0.9152004658813964,-0.2461467153334324,3.7625836233960683,-0.8447371007442074,-0.4820314888294667,3.4433002941040183,-0.6826592403067326,2.661776161327692,-0.43935827532329114,-1.190869309561667,1.710806788559057,-0.35906258202628766,-1.276041060607472,-0.5145438290068113,1.8764123318203778,-1.3405497779737838,3.047740744439156,-1.648736624781299,-0.2733020685522032,-0.681395214816988,0.923301979164587,-0.5689003604636785,2.338025208892769,-1.2648952085603153,-0.6263104492598586,0.38819450718455795,0.5510765491888433,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.19487234335760947,-0.21978752697034346,0.9581746450346416,0.9291914901526889,-1.1246540877093543,-0.03640119079841504,-0.2687505042717865,0.07916905577867453,-0.4479998014727447,-0.8038835286963492,-0.8610667015568583,0.9210958405777414,-1.0967184876461216,-0.8870779515367997,0.9127072998731146,-0.17473843618861803,-1.3638769034310343,-0.25978597359093586,-0.16018827472688163,-0.5924324025799625,-1.235304849625396,-0.37919263030640915,-0.01754350915499444,-0.7456857699350603,-0.6594362693795254,-0.25890642480629084,-0.7612097326643511,0.41653663802683016,1.013401749580519,0.12956791095436815,-0.378285256559052,-1.1010757543099134,0.9588686625862278,0.3286666144813418,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.09883162404412546,-0.4757205741353001,-1.3793826464248793,1.3089657325242647,-0.02559551117718133,0.8463905609712099,-0.6305443897460613,0.02811274549832928,-2.102919061671074,1.6002113478262905,-0.5268261513882504,0.1521838310932647,1.5382617201547795,-0.0027976959101909758,5.565803673825978,-0.7697060971298905,0.20203413765956948,2.443994971542674,-0.5207943508875638,-1.0455842384803062,-0.7404080995325144,0.8486518339256911,0.23852224817197212,-0.17912248769493788,1.8484367607961405,-0.43618336947541725,-2.1344889368027946,0.8855334874035671,0.06467540203472195,-0.27998554888427574,0.10776262346367939,0.5263824475286429,-1.3066139282483673,-0.962624919780261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.030223591618460426,-0.20687161793097153,0.7087383698484117,1.136251586822763,1.5875347732836873,0.8381301011295903,-0.6019382795453551,-0.7583850219666626,1.0266975294463991,2.180024785875871,-0.5691999299545689,-0.0076015636759588735,1.5067535568550334,-0.8429910843564976,5.291704113108567,-0.6306694817433215,0.7460424574578183,0.7036232736116091,-0.5206806624286724,-0.9500798587253972,-1.0248740680841768,0.08609579824470315,0.23562645797517026,0.6818445800831908,-0.764809720402962,-0.5067108955923945,-0.19696122591846738,1.1133242466606506,-1.7522519322625696,0.7781307103623963,-0.1320047143364785,-0.12584441679153432,-1.2268125301445372,-0.17627094887386566,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6665883348776197,-0.26518598244730845,1.6201827410079168,1.685100738154821,-0.32922301823655903,-0.20053293634712022,-0.40049543881118094,1.1603061916150545,0.5522149359769034,1.8465701177448741,-0.990915818051639,-0.13448990984544454,3.8710860692316063,0.24852973214463228,1.5819009498502044,-0.7442846161828456,-1.0230039449789319,1.7414376024616165,-0.48959510991509325,-1.4124098699481753,0.11697631619226542,1.884614531682657,0.5895632346675612,0.737438516687211,0.8372965199510809,-0.25034702904391537,-0.2239383815001779,-0.5205994018351393,0.5493226890817743,0.4399415086823865,-0.17719007001698334,0.36373480499621624,0.29059710386294346,-0.8374221143547951,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.5841635906389762,-1.304638671130734,1.0503798681718053,-1.3522599359815266,1.2833520512033687,-1.1623377822539773,-0.336753618999044,1.2845025871165678,0.6499624230435805,0.455503083407725,0.07592138296831623,-0.1372300487362344,-0.041999183580113106,0.942774643155065,-0.5710598312829889,-0.23046428218411213,0.7247371272922053,-0.6681989670249836,-0.5594119695743672,0.17519045772321082,0.39261501244652763,-0.9988315471749579,-0.26801232505374784,-0.7325750585915825,-0.07176859652130556,-0.16900999141735573,1.2700280976090768,-0.14742360717402675,-0.19240553783525888,-0.7707187481497912,-0.10961557413442614,0.6461591822708348,-0.6156003386791311,-1.1291581016901255,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0138324416636986,-1.1710426258142703,0.9746855305124,-1.321250206446468,1.281498397941484,-0.9635480204132589,-0.4099648503990316,1.0422849455068228,0.5634151688699585,0.27979160352993565,0.1226765761655586,-0.07088436163201427,-0.03068856830507892,0.8056298464968227,-0.6058410299353725,-0.09376967582222256,0.8398498609548852,-0.6681989670249836,-0.6669512968798201,0.14375339853612817,0.6767962302789187,-1.1529334839814165,-0.12576726058823573,-0.8018035061183301,-0.030767965627540632,-0.31683537277977586,1.0008244819094794,-0.17218075431292743,0.7942512966977294,-0.3642173144792746,-0.49959368892653416,-0.006067682049343231,-0.4870365737490878,-0.2967941450839814,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.642169358873398,0.1642394345986136,3.099509937341667,1.817934623802564,-0.25721040457546673,-0.6038588668749029,-0.34909686927698047,1.3924359932837667,0.7124122064472906,2.4786651584773787,-0.9916693996951356,-0.05542473224698671,3.8957272288662073,-0.2064457459755338,1.000536722722433,-0.7346048627084297,-1.0612246585574643,1.7414376024616165,-0.6168830150540949,-1.333882109108825,-0.8024837563335779,1.4106268002473081,-1.5975834620083136,-0.1760957559181174,-2.2409736251388668,-0.25034702904391537,-0.2702255010772191,-0.1720391642801011,1.3920492963668654,-0.04571914923420609,-0.9013769867342691,-0.8477774136256101,0.4348203798983801,-0.428723860369756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25112056186171433,-0.014205251611581792,1.229055499370279,0.799617826777132,-0.08468511751013887,0.026988859725319784,-0.2766302692177097,-0.4746381237006539,-1.3409638239464532,-0.5188335057678207,-0.5397819110462863,0.7349531377917425,-1.1694299074346695,0.16493005543648318,0.8056404808244972,-0.04211955171689445,-0.6814063912315732,-0.09642081063267252,-0.6354114578856914,-0.5524663746880041,-1.0590441543966893,-0.5770396330450233,0.4111084088535805,-0.740566695246088,0.627824665578552,-0.2505576904955888,-1.3211986885289102,0.5325423911148348,0.6594333033452877,1.1469345905536164,-0.8561916310537636,-1.0614774349006104,0.3841605159683287,1.1424643318093939,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.5952363858957979,-1.1404171201248228,2.1234847862935733,-1.1109299965417425,1.4264196685161397,-0.45786421793497034,-0.4054878653112733,0.9168422934743801,0.5277780642102331,0.4021741344150381,0.3346119092457759,0.2211824929301375,0.01091851424207363,0.7493071584715526,-0.7525907481854897,-0.12357928415295621,1.0715613226392504,0.42430572158038254,-0.6815780097938509,0.05113113064912302,0.7949677787763547,-0.5442308335959067,-0.2141532445658063,-0.8016150196530987,-0.22759443426312045,-0.2113152764391348,-0.21513530967877825,0.6865858518748995,0.8866733781260385,-0.45488851006023967,2.0800423376262693,-0.15791578292468883,0.21610302418819183,0.40960312509849567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.32083652353135134,-0.03126439039178316,-0.37933556792792433,-0.6654210591977024,0.20406261194508762,0.017830523813958686,-0.1905951139251548,0.09095917909087305,0.5199718412847719,-0.8352006730193121,0.3726468198109718,-1.1986509403092673,-0.06502445804110894,-0.13573298930897396,1.3019925303350506,-1.0439148581857964,-0.221878083162535,-0.04536918645341642,0.25481495475927385,1.0020037086135993,-0.5986022413355907,-0.7567423754822319,0.8260247237488432,-0.035196553293294,0.17982657789295636,-0.3990333016831305,0.5850923158923831,-0.6090285475434086,0.8599204673252341,-0.888052735470776,0.13034173212805086,-0.8337052835875925,-0.696175607048793,0.9194933462688247,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05992654551207527,0.39368471843967645,-0.5548346074643409,-2.1046816746751715,0.42402333130447767,-3.0071139551444075,-0.11697376287402891,-0.5478020806152168,-2.3866582949618467,-0.9990202460034772,1.0028617122468688,1.3007192269177483,-0.17409162403269327,-0.5456037680108768,-0.464535543297107,-1.5611840387341689,-2.618677923529295,-0.6681989670249836,0.03671478310792178,0.05055301483885938,-1.4414643703775512,0.605319904678076,-0.4324449865625244,-0.22482037099941507,0.23976131711674198,-0.2657498793383115,-1.524521250597381,-3.364453541654036,3.2185098543661748,1.2385021061892336,-0.7853605329599986,-1.8390444342105667,2.4509289896304907,2.0533341431464973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.13177981470730554,-0.3266776412280189,-0.32447966749930124,0.08821377487882659,0.8061811751226331,0.3513016961158686,-0.2255991227673155,-0.004454253584456426,-0.7334360397473131,-0.7544561165914966,-0.09848720086005318,-1.009706975778553,-0.6818595034372746,3.0881404179029786,0.6595474800302243,0.8765542177633963,0.8038220104448733,-0.6681989670249836,-0.35232387151259004,2.6173491520022,-0.9590966519325907,-0.37770132124054173,0.1768338217580407,1.251357713061329,-1.973506056201835,-0.3130199499440678,0.42663702310717816,0.7272627847689423,0.17723815764963902,-0.2823887692113634,0.6003237079088259,-0.8088336118924935,1.9907035197244503,2.04008734021812,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.1392828985459977,0.5330216528255175,-0.5607681154551096,-0.10732192672797478,-0.04200700026481897,0.4064312867979838,-0.45918708256687146,-0.09926673826212856,-0.33396106656162106,2.666203630403664,-0.6487250881327756,0.4297423059838057,1.05069138877491,-0.6013517305435732,-0.14955165914065885,-0.8317691642544549,0.596582015964156,-0.13726208703250695,0.05825707294081927,-1.3006992173015646,-0.20165973867191014,-0.2071949847095235,1.4441576546978032,3.7021610142114967,-1.740153109376355,-0.37549476633529777,-1.5162861188934906,0.8003527937557737,-0.6889290142699127,1.6212566368130454,-0.1617212095137477,-0.8307599540447528,-0.10587381125197055,-0.23791063717480807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
