Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_correlation,Green_Vegetation_correlation,Ferric_Oxide_Composition_mean,Gypsum_Index_correlation,Ferric_Oxide_Content_dissimilarity,AlOH_Group_Content_correlation,Ferric_Oxide_Content_correlation,Radmap2019-grid-u_conc-AWAGS_RAD_2019_dissimilarity,AlOH_Group_Content_mean,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_std,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_mean,Silica_Index_mean,Ferric_Oxide_Composition_correlation,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,Ferric_Oxide_Composition_std,FeOH_Group_Content_mean,RockUnitBndyFaults_CSP_Geological boundary,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_std,Radmap2019-grid-uk_ratio-AWAGS_RAD_2019_dissimilarity,Silica_Index_dissimilarity,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_mean,RockUnitBndyFaults_LAO_Faulted boundary,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,Opaque_Index_correlation,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_dissimilarity,Ferric_Oxide_Content_std,Silica_Index_correlation,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_correlation,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_dissimilarity,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-u_conc-AWAGS_RAD_2019_correlation,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_correlation,RockUnits_CSP_Clastic sediment,RockUnits_LAO_Ultramafic igneous rock,RockUnits_CSP_Null,RockUnits_LAO_Sandstone,RockUnits_LAO_Serpentinite,RockUnits_LAO_Granite,RockUnits_CSP_Saprolite,RockUnits_CSP_Silt,RockUnits_LAO_Granodiorite,RockUnits_LAO_Siliciclastic sedimentary rock,RockUnits_LAO_Pyroclastic rock,RockUnits_LAO_Shale,RockUnits_LAO_Basalt,RockUnits_LAO_Dacite,RockUnits_LAO_Igneous rock,RockUnits_CSP_Ferricrete,RockUnits_CSP_Sand,RockUnits_LAO_Andesite,RockUnits_LAO_Conglomerate,RockUnits_LAO_Limestone,RockUnits_LAO_Mudstone,RockUnits_LAO_Phyllite,RockUnits_LAO_Pyroxenite,RockUnits_LAO_Rhyolite,RockUnits_LAO_Sedimentary rock,RockUnits_LAO_Siltstone,RockUnits_LAO_Tuff and lapilli tuff
8.74233781504871,3.763407006488927,1.753964199788466,-1.4204133123920268,1.9760378960250036,-2.272992287153344,0.14649671178286325,0.12791797768723248,-0.5534415970210252,-0.0889007403735441,-0.8298963408217971,-1.144546696864045,-0.419254996566597,0.6943250013029355,-0.9760796412471824,3.326140814155639,1.245028828830859,-0.6278615344399924,-0.36090996830469396,1.930844017815058,-1.834452275129906,-0.664250196518685,0.23367868704380718,-0.364842889040284,0.12155147433682433,-0.3694381593827413,-0.742959008328548,-0.9686293354613422,5.839201866811082,1.9852702416450532,0.6087393405930949,-1.2403888902688711,3.533921672915543,2.6313469494348083,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.44636184907634,3.2715295002485987,2.4952424213362008,-1.3560414892744366,0.7110056955840885,-2.20233743850257,0.8348691626749876,0.767811169158405,-0.983507565666008,-0.5327113328883842,-0.808286183354123,-1.1081632553677487,-0.6044819751844733,0.5364237551958446,-0.9710011574778773,2.9043569110783727,1.3830027309505377,-0.6278615344399924,0.07546793352645484,1.220419528794219,-0.3293630030345715,-0.7702845638187359,0.1496265705564619,0.07367087138816285,0.10803850707539563,-0.37242556251415,-0.6381381568873035,-1.086608631624062,5.410711473998646,1.4408614891673528,0.6364546730712257,0.9532163747158104,3.5182097025796017,2.63274259384013,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.345157170306344,4.272589199768113,4.358948832780495,-1.0887377061220265,1.4784865878940907,-1.9395169300598525,-0.12693666704270762,0.7039410202887608,-1.709393334824535,-1.0498775435931456,-0.8329770157354732,-1.0632237592531606,-0.6763241954672295,0.8931879340461096,-0.9655423209277451,2.807299893247242,1.630317908199059,0.998568991199609,-0.6423674966812389,0.47538009825132926,-0.5264438288774819,-0.5482972469767586,0.11982391334350154,-0.6170561237380984,0.05740593722060209,-0.32282544645446004,-1.5735083609664007,-0.6305114315188615,5.600735630221958,2.3725445747250484,0.3065652295468023,0.22427204865859324,3.92236991268736,2.9913485085139397,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.34500551767951,5.2258282965004454,5.384947354862138,-0.9647289355197703,2.425817933620801,-1.589736607893105,-0.13503017299810932,0.2617613586760113,-1.7223738803436057,-0.8321695234601636,-0.9354213821662712,-0.9391857447777697,-0.7496039945732853,1.2182157282406691,-1.0132365255256444,2.7870726882155004,1.8311573852820888,1.0991728667307468,-0.5032386777495516,0.14270808344054497,-0.9802365927699351,-0.6888104954033291,0.13428785118673925,-0.20617992292917678,-0.06076452069082451,-0.3144714510301056,-1.2759715531926688,-0.5764573780238144,5.540648752563472,3.117372981698821,0.8550978515098162,-0.5305300997756536,3.405457646484246,2.785694780463342,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.010668649687174,5.390577256782964,5.142765835478424,-0.5412977857019836,2.9967687119943114,-1.7547273258962883,-0.17628980156898175,0.5673225198857169,-1.2178405716155374,-0.8255699159253266,-1.0182230801427485,-0.8707954874240974,-0.7625119675422686,1.8196407696249446,-1.0419538188420734,2.9752615688826385,1.9016819197100423,1.0728728495038191,-0.6303260134021856,0.03388315754231162,-1.2312835751598465,-0.5357809408143919,0.1290658496355962,-0.774758143415065,-0.08842825188001813,-0.3102966378849905,-1.2323209436689784,-0.4949343254215956,4.841267525850344,3.331791857068179,1.240033024817193,-1.7138333047435335,4.182741508265173,2.97887314469712,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.660889444343754,5.743354990239158,4.027199644585048,-0.41256858938995855,3.3428268581014615,-1.6132235218676758,-0.20550972706877707,0.4040910322503434,-1.692313669667864,-0.7596935933958897,-0.7982132527757368,-0.8235043955629057,-0.700757789623003,2.863214446977384,-1.0677562509032417,3.023595672854424,1.900705540947344,0.9020227788147305,-0.18374162700335891,0.3102971857439032,-0.959067547936581,-0.10385029985271538,0.09527947264931101,0.42449788334710314,-0.05966542876690302,-0.2980362947296936,-0.7584000402689014,-0.5317044385542431,3.683817593260093,3.209117549743325,0.1352690774250204,-0.8965414188981319,4.008121302860888,3.1099252529510553,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.351481113513913,4.822629387956544,2.586215170872274,-0.6899285204865054,1.5872683903877922,-1.5103469565245145,-0.24809691647655835,0.6705588100193673,-1.0326970013172214,-0.4059485510651592,-0.6816387471445214,-0.7481950058990455,-0.6967562334863019,2.618941463926644,-1.026920553392224,2.727018343748227,1.8955561022982212,-0.6278615344399924,-0.2959130733338988,0.7977853613109082,-0.2545259572152497,0.14246115915386162,0.101943741702945,1.5022750633436623,-0.02257101925601768,-0.30457693681582737,-0.19153600230477572,-0.8824901468169891,3.116936703421611,2.7882343520704795,0.5329071114515409,0.26859974416206983,3.758661591812708,3.0252764655534183,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.332648261774485,3.2370283158474695,0.8544960806496177,-0.7136541195169446,1.8136620342141465,-1.2384034319098576,-0.3164201681532651,0.43672874000133455,-0.4540379458092009,-0.41497805243084585,-0.6327487781470886,-0.8518434120246184,-0.6442574664981278,2.4089609951165514,-1.0145552059379102,2.4695744501055135,1.788331735709465,-0.6278615344399924,-0.04565063816305167,0.7246913364190622,0.19539078438377142,-0.19972992819084606,0.1883621757088048,1.42638819586665,0.20410366898858823,-0.27023102168394175,0.24734563630757644,-0.7094330394253126,2.3443902017101648,2.1176512067018676,1.1892215819406178,0.9372091513395525,2.7029030379710774,2.4577570811019047,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4410692798576195,3.4837366233431433,-0.7687091240373103,-0.7229886523961939,1.2407358046554309,-0.8051572171062052,-0.3488083701018031,1.8575057981449488,-0.22892795904427313,-0.22867379688348277,-0.7455034768240895,-0.8963016839707588,-0.5971975430343809,2.2514952891718565,-0.8339911571104273,2.2387304674393738,1.8598276746269453,-0.30303922337639577,0.5631778452095927,0.5419663729432385,1.0594456002578352,0.07799037458166987,0.023241411946134306,0.4244648625671149,-0.13190521218216264,-0.3671719770172377,0.4261052753093593,-0.3296260172522805,1.6016783335398135,0.9678240328882621,-0.8844241966662214,0.3467888737307091,1.434681938940425,1.718410409375152,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.707842982499546,1.8718505132116794,-1.0995780750595336,-0.7335796237156504,1.0013728154723294,-0.39733898354775005,-0.3188302403275945,1.8261992711975117,-0.5858929608187006,-0.3656246505682513,-0.7383281778173711,-0.8789476470310221,-0.6339730694172487,2.803119739715939,-0.09410842321265903,2.190028532530796,1.9141947038752356,-0.3314389664527554,0.6985719167859805,0.4679738421066281,0.719548260680046,0.3401243338312375,-0.14617980283220913,-0.49453567249374514,-0.5522893867381278,-0.28037301619943844,0.3212844238681142,-0.3137859833783651,0.1721850862835751,1.2739700723076561,-0.9479385002619384,0.06358415245847888,2.19637544349025,1.6391561037661333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35027597328638954,0.41328460068322403,-1.394035164677438,-0.7336294348328686,-0.6041186461398891,-0.415973229345757,-0.2845214674621709,2.0404871047590922,-1.0012704174289457,-0.3740407528604162,-0.7188242289867045,-0.9406896433941095,-0.5708462299485957,2.0219758061476476,-0.0958803758955463,2.4947366036561487,1.915647191641579,-0.3400879017431285,-0.5255417196240347,0.38021699299558975,-0.21487126759784206,0.5569162028322335,-0.24337550808827135,-0.30647684032126843,-0.7851653083554185,-0.28561001346388615,-0.03861039751088937,-0.3822130986599859,-0.19728725318112025,2.075903927010672,-1.198916233258348,-0.4317162785491472,2.9255367548448157,2.457180291130631,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.743273888529204,-0.18475181661960793,-0.6867896894892278,-1.0176591215165443,0.01609198844396758,-0.845919629789345,-0.2391563722781452,1.3783807292181816,-1.9792520442999413,-0.6434923929047279,-0.5662935565642194,-0.8542461707295929,-0.389679386017617,1.892330076128522,-0.4467970207144214,2.606298468047984,1.7683461720184077,-0.6278615344399924,0.4020737880563607,0.45343786578552003,-0.44832707188679716,-0.18933903250888073,-0.3381481105610222,0.1302053888770352,-1.3363359565784003,-0.3886427435536524,-0.9906094052180615,-0.7554340052207622,0.4777535841096557,2.796621698462025,-1.4087059027108686,-0.6878318525692507,3.487643824119091,2.740472558853048,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9406479193488864,-0.05902208265502963,-0.04615943658119119,-1.4699662693976958,-1.0798263936229284,-1.3424446376153933,-0.18471692036218412,1.2520488407165993,-1.9047847042168546,-0.6634722846068999,-0.5035013196783623,-0.8387651366058709,-0.1728466566484185,1.3963930631180297,-0.5120357181230342,2.4670276054823295,1.1110705863822203,-0.6278615344399924,1.162054516627323,0.6444196458655215,-0.2587001350697149,-0.4257319092735822,-0.1904985753088587,1.6605795667466972,-0.7656675320677712,-0.5046078938122718,-1.1788712177215999,-1.5360258568724248,0.6276114019156077,2.8455787116977165,-1.267049758933754,-0.608103566906742,3.106572703768855,2.809210665579193,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6182189261407032,-0.12579406162118,0.6308719489222049,-1.9060175767965655,-1.069838537873008,-2.5297954870571218,-0.1502021289909299,-0.5332815954311539,-1.9638803456589367,-0.9950939350928022,-0.5650507779947616,-0.8155608346462531,-0.04761052501465549,-0.21191373755237508,-0.9506193655030866,2.1472188855944734,-0.030719813949690724,-0.6278615344399924,2.276608513096087,0.7030803808299463,-0.004373441508436304,-0.6148934420293518,-0.08436477648352161,3.1977716816934127,-0.07669836409413702,-0.4382652112321712,-1.2483558614531907,-2.1630150143473097,-0.17884114582662244,3.1256212395997505,-1.3671329039936722,-0.5434590109641676,2.5805889690886787,2.575938974509709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.19579706212272358,0.5820980054511428,0.33072254940476,-2.199277988933896,-2.2799252698447834,-3.1949992407005423,-0.1339302809249807,-0.6786222000304876,-2.3321179264367684,-0.9964083289785923,-0.4598908148310418,-0.6469847340096635,-0.07314406988227042,-0.7664853506963104,-1.0390014875936913,1.4733658960611475,-1.5839778274405076,-0.6278615344399924,3.0641488918885704,0.6348601844031888,-0.3028271581026223,-0.6921166894839543,-0.026969601764325633,3.2579897968571676,0.22941239278056885,-0.07711207570834426,-1.672687296890978,-3.4245167066475277,-0.8701787671735033,3.2466159602537763,1.0356324477909744,-0.5003626403357859,2.270208197124834,2.240373017849654,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.18872271013941858,-0.5265983258184931,-0.3254204419476204,-2.2598088969210828,-1.5427544464554264,-3.2095572452302346,-0.1272956287752412,-0.6077897790754668,-2.6897661148174636,-0.9760351609853135,-0.48386223141062074,-0.43320776763115143,-0.2048649344534894,-0.6330599278059831,-0.9990067365959706,1.094894435440267,-2.1394318177636276,-0.6278615344399924,2.1050565323953063,0.5328657913026958,-0.28165811326926643,1.3463881179415202,-0.26142046210936876,1.8580937157170054,-0.11540085355339098,-0.23997776105144702,-1.9628005316164643,-3.655479345706567,-0.977986705530677,2.637058938760748,-0.360527425794881,-0.16236396212175552,0.9205707219175255,1.171672946314216,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
