AlOH_Group_Content_correlation,Gravmap2016-grid-grv_ir_mean,Gravmap2016-grid-grv_cscba_mean,Opaque_Index_mean,Gravmap2016-grid-grv_cscba_std,MgOH_Group_Content_mean,IntrusionsBndys_UnconformableBndys,RockUnitBndyFaults_LAO_Geological boundary,RockUnitBndyFaults_CSP_Geological boundary,MetamorphicBoundaries_Faults,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_std,MetamorphicBoundaries_Unconformities,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,RockUnitBndyFaults_LAO_Unconformable boundary,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_mean,AlOH_Group_Content_mean,Gravmap2016-grid-grv_cscba_correlation,RockUnitBndyFaults_LAO_Faulted boundary,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_correlation,Opaque_Index_correlation,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_dissimilarity,MetamorphicFacies_Benambran_Subgreenschist facies,MetamorphicFacies_Benambran_Upper Greenschist,RockUnits_LAO_Serpentinite,MetamorphicFacies_Benambran_Greenschist facies,RockUnits_LAO_Ultramafic igneous rock,RockUnits_LAO_Sandstone,RockUnits_LAO_Granite,RockUnits_LAO_Siliciclastic sedimentary rock,RockUnits_LAO_Mudstone,RockUnits_LAO_Igneous rock,RockUnits_LAO_Conglomerate,RockUnits_LAO_Pyroclastic rock,RockUnits_LAO_Andesite,RockUnits_LAO_Phyllite,RockUnits_LAO_Shale,RockUnits_LAO_Tuff and lapilli tuff,RockUnits_LAO_Sedimentary rock,RockUnits_LAO_Rhyolite,RockUnits_LAO_Dacite,RockUnits_LAO_Granodiorite,RockUnits_LAO_Monzonite,RockUnits_LAO_Pyroxenite,RockUnits_LAO_Siltstone,label
-0.0277199749858459,35.1227912902832,-290.5430603027344,0.0928381979465484,64.3471908569336,0.6896551847457886,0.2235482676521062,0.0207337595720473,0.0013375853818046,0.3994691143988463,44.05742263793945,0.3910562094569761,22385.8359375,0.1036410187644964,-28.680347442626957,1.7632979154586792,0.7924151916536313,0.0019642170268374,0.0181294126310286,-0.0037533399583169,28.33630952380953,74.66964285714286,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0406764548537023,301.1160888671875,-139.62930297851562,8.2254638671875,38.48300552368164,0.9151193499565125,0.3285304917602857,0.0014605240996266,0.0007320479942715,0.0016989784418279,42.033180236816406,0.3173152408878168,4375.5224609375,0.2070152397431942,-27.145488739013672,5.918919086456299,0.5763197687266121,0.001650266494608,0.0556544301815107,0.0687336430261032,33.73511904761906,68.10714285714288,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0387911355163062,171.0966033935547,-8.852744102478027,0.7931034564971924,26.27863311767578,1.9336869716644287,0.6502817784628728,0.0072397561580174,0.0084541269562861,0.4640093967458681,38.59249877929688,2.2979831707653045,11340.244140625,0.6502817784628728,-41.37790298461914,20.132625579833984,0.4678585812061064,0.1300441541228732,-0.0796506744150923,-0.0083612822429883,58.5,68.61309523809524,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0213650403482933,68.34524536132812,-252.2819976806641,0.0822281166911125,64.16790008544922,0.2997347414493561,0.2753363965378378,0.0165405165219964,0.0135150977143624,0.4187309514641625,43.00047302246094,0.4080661415493696,20164.146484375,0.0592755817969641,-35.97011184692383,1.130319118499756,0.6470733002752267,0.0030969908592519,0.0316984731340142,-0.0053831831593334,26.232142857142865,74.8779761904762,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0687409081938022,210.5203094482422,-13.616782188415527,2.742705583572388,80.78125762939453,1.3829786777496338,0.4079469515735514,0.0020882864222304,0.0043383627634455,0.1813533105518919,43.87577438354492,1.4207344533795383,54738.23828125,0.2039251832795489,-38.88142776489258,11.134408950805664,0.4648169679975688,0.0220570527497812,-0.0113471641564216,-0.0420573545816553,44.42261904761905,67.77380952380952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.0649950204083684,171.52249145507812,-50.048946380615234,4.108753204345703,108.1731948852539,1.0079786777496338,0.4838136564263917,0.0009950385137908,0.0043412559172862,0.1326404287983152,39.79889297485352,1.352068170328407,44581.88671875,0.2733422000887366,-39.28805160522461,13.54716968536377,0.6229493888371282,0.0508693485735377,-0.0431234630993783,-0.0566477379371101,52.66666666666666,61.84523809523808,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0386166602861802,116.29647064208984,-79.78238677978516,0.6445623636245728,106.6653823852539,0.8010610342025757,0.6057217460825457,7.04076245412318e-05,0.0051323237752022,0.3397338187719991,41.15194320678711,1.9134789687428235,14561.185546875,0.5568063868157106,-40.947021484375,12.159574508666992,0.7972274169490949,0.0527298017864299,0.0850288711200559,-0.0036124579922975,33.6279761904762,65.47321428571429,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0302698524685374,263.8797912597656,-153.92437744140625,21.88140106201172,63.70970916748047,0.0,0.373584567896637,0.0007369432091894,0.0033556182270876,0.0035357413153675,49.08829498291016,0.3612950447535848,10937.1474609375,0.3527235800550004,-24.532245635986328,6.370967864990234,0.6814484060182965,0.0035357413153675,0.0326286953516181,0.0132141432697435,32.5297619047619,80.66071428571429,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0398566524750273,270.5079040527344,-153.03555297851562,19.70967674255371,59.356571197509766,0.0,0.4085088277737644,0.0006189480245525,0.0006189480245525,0.0057344073642272,48.64545440673828,0.3957055867595425,9015.59375,0.3201454439172266,-21.79630851745605,5.639784812927246,0.7556379772866892,0.0012190086734239,0.0716968194706238,-0.0173672354130518,40.00595238095238,74.47916666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0318861655612393,52.39692306518555,-146.9217529296875,0.6445623636245728,75.14534759521484,0.8912466764450073,0.6502349035014094,0.0004782148211879,0.0018930900375056,0.2954214397587343,34.70880126953125,1.887578431992548,8672.4853515625,0.6002407295585211,-47.60329818725586,14.78989315032959,0.7431068181590024,0.0221583424443545,0.0510603288217979,-0.0036124579922975,26.17261904761905,61.75297619047621,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0223968728853257,21.907127380371094,-304.6185302734375,0.0928381979465484,58.63658142089844,0.3899204134941101,0.204106086060202,0.0372828006829825,0.00142157660454,0.3987505947898279,43.93088150024414,0.3916823984463706,23665.5703125,0.1195421354635104,-24.18597221374512,2.3164894580841064,0.7931276891731893,0.0032683008893361,0.0295536262388994,-0.0036560385842643,29.64761904761905,75.17460317460318,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0392704041652033,286.4952697753906,-145.67921447753906,14.007957458496094,48.69342803955078,0.5066313147544861,0.3797782231025629,0.0006810564188788,0.0002467261556248,0.0012253163801856,46.16217803955078,0.3750863513509927,7388.099609375,0.2733081677824327,-25.767311096191406,6.149051666259766,0.7888174325227418,0.0012253163801856,0.0453102531571759,0.0044622365970812,43.63988095238096,74.0684523809524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.0111308169599617,191.89410400390625,-442.8419799804688,3.1781914234161377,57.842063903808594,0.2175066322088241,0.4817685542812872,0.0064855692253833,0.0240761361785951,0.1344993556019851,45.62646484375,0.2527393407595457,29908.06640625,0.2527393407595457,-10.176599502563477,1.0,0.9337558389642676,0.0268735396444453,-0.0136279531303297,-0.0343719335749468,30.2063492063492,78.86666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014903129657228,231.76890563964844,-444.2938537597656,42.946380615234375,23.418737411499023,0.0,0.5273022232573298,0.0144485263802699,0.0185259039437336,0.0208465790561776,46.88085174560547,0.8351456402648175,-14950.810546875,0.3318654770700129,-13.682719230651855,0.3183023929595947,0.7332660267974963,0.020527771338721,-0.0571281870201396,-0.0067989229505207,54.19642857142858,80.84821428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0157144911555477,214.36659240722656,-246.28591918945312,0.517241358757019,38.44541549682617,0.2785145938396454,0.2729793196553733,0.0094744944759107,0.0086256142505479,0.0896756260093966,43.91709899902344,0.4445639754665627,23729.001953125,0.2176849456070193,-33.22458267211914,1.3359999656677246,0.6146541311986452,0.0699281273317388,-0.0041193539954168,-0.0165779197387177,39.48214285714286,72.92261904761907,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0463021620866328,285.82867431640625,39.472694396972656,1.108753323554993,56.52306365966797,0.1299734711647033,0.2477199398705731,0.0093604417863027,0.0190741140186638,0.6200755753614737,46.19492721557617,1.2393129538252288,83432.6796875,0.1177232132903493,-8.454818725585938,15.57029151916504,0.7255897021914206,0.1519443534584908,0.0745942295225501,-0.0295023986109502,14.89583333333334,77.94047619047619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0707376592536327,260.1525573730469,-134.57522583007812,0.7579787373542786,33.56241989135742,0.0,1.0071131311569996,0.0013118408486456,0.0466633651931086,0.0387472310041756,43.192962646484375,0.8208722916191,39377.96875,0.5068341482721495,-36.41556930541992,2.4748010635375977,0.2654849098533928,0.0142251407634808,0.011761498453207,-0.0031732074505921,37.61904761904762,71.0952380952381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016099513117797,121.1297836303711,-369.427001953125,2.7586207389831543,53.4102897644043,0.2254641950130462,0.4985828088856646,0.0163301129577527,0.0561206825588942,0.1669728749514218,37.314727783203125,0.7999648544556529,-4060.736328125,0.2165058195437495,-36.55476379394531,6.050397872924805,0.4789956425549102,0.0653370574186007,0.0617853662438074,-0.0265299274799655,31.303571428571438,62.672619047619065,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0391607897636923,-122.8105239868164,-385.0914306640625,1.3919999599456787,29.96213722229004,0.3395225405693054,0.7603094583674264,0.0597509958129679,0.0016546277293983,0.316274956632684,41.90154647827149,1.052903949628272,-8000.44580078125,0.3990833645879191,-8.955159187316895,5.702917575836182,0.5970538062408397,0.0223565078129748,0.119256080768601,0.3152025349531044,48.20238095238096,67.73809523809524,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0189878347075561,75.39883422851562,-496.908203125,42.019718170166016,29.777572631835938,0.0,0.537979215519514,0.0140907280200908,0.0974187691548871,0.0114793806342384,41.59111404418945,0.3278431463494063,-99.55448150634766,0.3098953289962654,-26.17126846313477,3.770053386688232,0.6556671573159483,0.0092545693886039,-0.1143410891144083,0.0905681982116275,25.52976190476189,79.64880952380955,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0282541851185099,183.8855133056641,-182.4173583984375,0.4774535894393921,27.388397216796875,1.814323663711548,0.7141438167836974,0.0109531636470358,0.0170985743809477,0.5198264573050569,44.36091613769531,0.8421790651105112,1800.27978515625,0.1125036283669812,-17.307994842529297,1.80371356010437,0.1799821468013507,0.0052421213860482,-0.0961003640183761,-0.0126138137955495,34.01488095238095,83.59821428571429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0043884607366277,195.81887817382807,-419.3084716796875,4.9814324378967285,33.606136322021484,0.0,0.354246188569768,0.0137916167188888,0.0129139685195369,0.0486994942999939,47.6817626953125,0.1242855282436614,-1573.783203125,0.1194978185361687,0.9900841116905212,0.2864721417427063,0.701855332456798,0.0105126596909785,0.1477944168361099,-0.018307312737961,23.166666666666664,75.54464285714288,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0183517121022124,124.34635925292967,-145.5664825439453,0.4005305171012878,50.30610656738281,0.0159151200205087,0.1277198172827127,0.0140819175414509,0.0017053224006047,0.7208609982945641,40.67757415771485,0.7163355571427695,35781.41015625,0.0824755546389438,-40.52227020263672,5.24933671951294,0.4929759811589134,0.0190561354584219,-0.1877140021226211,-0.0065471233004324,29.66666666666667,74.99107142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0636163649559153,232.1014862060547,4.894223690032959,3.554376602172852,58.4197883605957,0.9893898963928224,0.3628639131147778,0.0287201611284619,0.0009771565390812,0.2496783869010783,45.44373321533203,1.3871772555134765,63517.3359375,0.1493033676933575,-27.61453437805176,11.347708702087402,0.3430730418007068,0.0191598086064283,-0.0586504840085156,-0.0341948859945333,53.86011904761906,82.4672619047619,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0180031116893824,184.75418090820312,-60.058868408203125,1.2393616437911987,45.00719451904297,0.0291777197271585,0.1742838168436315,0.0009063638794261,0.0004600030464145,0.5795112926815584,41.75404739379883,1.3505748089472585,102684.3046875,0.0082577874170415,-12.89372730255127,3.8537232875823975,0.7341100815218854,0.0067728566594904,0.1082055296434365,-0.0202835048769325,36.51190476190476,65.55059523809526,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.044445217817504,300.379638671875,-210.35606384277344,14.699731826782228,43.79412460327149,0.0,0.1504283542525691,0.0116586616142273,0.0092415786792543,0.0412236431655284,47.65705871582031,0.1219073471167719,9991.41796875,0.0923271982954167,-33.6799201965332,6.0268096923828125,0.575958075705718,0.0110143378073496,-0.0326749230822185,-0.0237128627198732,57.681250000000006,72.98124999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006369568417786,68.67718505859375,-226.0115203857422,1.1193634271621704,46.54914093017578,0.063660480082035,0.592711538904644,0.0405232533912187,0.0008211183894447,0.4378347541266033,46.35982894897461,1.0469426754636704,58051.83203125,0.4693405958107082,-11.873368263244627,3.647214889526367,0.5522647870638356,0.0880365601132267,0.1346693615745237,-0.0226327708739528,67.86309523809523,75.17559523809524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0149057619699093,57.23835372924805,-222.00482177734372,0.6657825112342834,45.332557678222656,0.0,0.4856443387447978,0.0378901193348043,0.0033654090716674,0.5491369371292094,44.44059371948242,1.083458044372295,55776.9453125,0.4600320128478178,-6.020419120788574,4.931034564971924,0.508625749693649,0.0393980678990414,0.0415601952259849,-0.0068617508148965,25.38392857142857,76.53571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.0098838978763109,103.70880126953124,-281.223876953125,0.2838196158409118,37.20724105834961,1.254641890525818,0.0183090563467267,0.003979578008171,0.011075022702544,0.3050972578431266,38.3902473449707,0.3228017519767957,50509.33203125,0.0134463138298664,-2.9831011295318604,0.6233421564102173,0.3951153344659073,0.0133289681652073,-0.0207716933851216,-0.0064187878513312,38.94642857142857,61.4345238095238,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0562719223217626,91.2974624633789,-208.13206481933597,1.3289124965667725,43.47880554199219,0.063660480082035,0.5605728851218091,0.0339053431804411,0.0052072550145844,0.4106123325254655,45.761905670166016,1.0009131774228843,58018.28515625,0.4235443870928692,-9.142885208129885,2.8275861740112305,0.5312253443447005,0.0925663975891005,0.0191848177136692,-0.0312832381999687,61.39285714285715,80.96130952380953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1282182742963548,-107.5929718017578,-508.2749328613281,3.7530863285064697,24.364238739013672,0.0,0.307280040223873,0.0496609323294316,0.0243661015088721,0.0520458615143979,42.584564208984375,0.307280040223873,-10877.5322265625,0.307280040223873,-2.585300207138061,9.009230613708496,0.2696046383460946,0.0096480773132038,0.1923163702480023,-0.0253730290358857,30.40773809523809,73.85416666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.001903669738692,148.38241577148438,-273.6687927246094,0.2944297194480896,33.811004638671875,0.3023872673511505,0.0123119465533533,0.0067947905514098,0.0194831843763041,0.370151197009488,46.88702392578125,0.4621676528272783,46988.96484375,0.0122703930205392,-14.338278770446776,0.0291777197271585,0.3991683836595239,0.0065921770162446,-0.1008692606211228,-0.005700515425333,29.97619047619047,86.97023809523809,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
