X,Y
148.09999999999994,-35.29999999999993
148.19999999999993,-35.29999999999993
148.29999999999993,-35.29999999999993
148.39999999999992,-35.29999999999993
148.49999999999991,-35.29999999999993
148.5999999999999,-35.29999999999993
148.6999999999999,-35.29999999999993
148.7999999999999,-35.29999999999993
148.8999999999999,-35.29999999999993
148.9999999999999,-35.29999999999993
149.09999999999988,-35.29999999999993
149.19999999999987,-35.29999999999993
149.29999999999987,-35.29999999999993
149.39999999999986,-35.29999999999993
149.49999999999986,-35.29999999999993
149.59999999999985,-35.29999999999993
149.69999999999985,-35.29999999999993
149.79999999999984,-35.29999999999993
149.89999999999984,-35.29999999999993
147.1,-35.19999999999993
147.2,-35.19999999999993
147.29999999999998,-35.19999999999993
147.39999999999998,-35.19999999999993
147.49999999999997,-35.19999999999993
147.59999999999997,-35.19999999999993
147.69999999999996,-35.19999999999993
147.79999999999995,-35.19999999999993
147.89999999999995,-35.19999999999993
147.99999999999994,-35.19999999999993
148.09999999999994,-35.19999999999993
148.19999999999993,-35.19999999999993
148.29999999999993,-35.19999999999993
148.39999999999992,-35.19999999999993
148.49999999999991,-35.19999999999993
148.5999999999999,-35.19999999999993
148.6999999999999,-35.19999999999993
148.7999999999999,-35.19999999999993
148.8999999999999,-35.19999999999993
148.9999999999999,-35.19999999999993
149.09999999999988,-35.19999999999993
149.19999999999987,-35.19999999999993
149.29999999999987,-35.19999999999993
149.39999999999986,-35.19999999999993
149.49999999999986,-35.19999999999993
149.59999999999985,-35.19999999999993
149.69999999999985,-35.19999999999993
149.79999999999984,-35.19999999999993
149.89999999999984,-35.19999999999993
147.1,-35.09999999999993
147.2,-35.09999999999993
147.29999999999998,-35.09999999999993
147.39999999999998,-35.09999999999993
147.49999999999997,-35.09999999999993
147.59999999999997,-35.09999999999993
147.69999999999996,-35.09999999999993
147.79999999999995,-35.09999999999993
147.89999999999995,-35.09999999999993
147.99999999999994,-35.09999999999993
148.09999999999994,-35.09999999999993
148.19999999999993,-35.09999999999993
148.29999999999993,-35.09999999999993
148.39999999999992,-35.09999999999993
148.49999999999991,-35.09999999999993
148.5999999999999,-35.09999999999993
148.6999999999999,-35.09999999999993
148.7999999999999,-35.09999999999993
148.8999999999999,-35.09999999999993
148.9999999999999,-35.09999999999993
149.09999999999988,-35.09999999999993
149.19999999999987,-35.09999999999993
149.29999999999987,-35.09999999999993
149.39999999999986,-35.09999999999993
149.49999999999986,-35.09999999999993
149.59999999999985,-35.09999999999993
149.69999999999985,-35.09999999999993
149.79999999999984,-35.09999999999993
149.89999999999984,-35.09999999999993
147.1,-34.99999999999993
147.2,-34.99999999999993
147.29999999999998,-34.99999999999993
147.39999999999998,-34.99999999999993
147.49999999999997,-34.99999999999993
147.59999999999997,-34.99999999999993
147.69999999999996,-34.99999999999993
147.79999999999995,-34.99999999999993
147.89999999999995,-34.99999999999993
147.99999999999994,-34.99999999999993
148.09999999999994,-34.99999999999993
148.19999999999993,-34.99999999999993
148.29999999999993,-34.99999999999993
148.39999999999992,-34.99999999999993
148.49999999999991,-34.99999999999993
148.5999999999999,-34.99999999999993
148.6999999999999,-34.99999999999993
148.7999999999999,-34.99999999999993
148.8999999999999,-34.99999999999993
148.9999999999999,-34.99999999999993
149.09999999999988,-34.99999999999993
149.19999999999987,-34.99999999999993
149.29999999999987,-34.99999999999993
149.39999999999986,-34.99999999999993
149.49999999999986,-34.99999999999993
149.59999999999985,-34.99999999999993
149.69999999999985,-34.99999999999993
149.79999999999984,-34.99999999999993
149.89999999999984,-34.99999999999993
147.1,-34.89999999999993
147.2,-34.89999999999993
147.29999999999998,-34.89999999999993
147.39999999999998,-34.89999999999993
147.49999999999997,-34.89999999999993
147.59999999999997,-34.89999999999993
147.69999999999996,-34.89999999999993
147.79999999999995,-34.89999999999993
147.89999999999995,-34.89999999999993
147.99999999999994,-34.89999999999993
148.09999999999994,-34.89999999999993
148.19999999999993,-34.89999999999993
148.29999999999993,-34.89999999999993
148.39999999999992,-34.89999999999993
148.49999999999991,-34.89999999999993
148.5999999999999,-34.89999999999993
148.6999999999999,-34.89999999999993
148.7999999999999,-34.89999999999993
148.8999999999999,-34.89999999999993
148.9999999999999,-34.89999999999993
149.09999999999988,-34.89999999999993
149.19999999999987,-34.89999999999993
149.29999999999987,-34.89999999999993
149.39999999999986,-34.89999999999993
149.49999999999986,-34.89999999999993
149.59999999999985,-34.89999999999993
149.69999999999985,-34.89999999999993
149.79999999999984,-34.89999999999993
149.89999999999984,-34.89999999999993
147.1,-34.799999999999926
147.2,-34.799999999999926
147.29999999999998,-34.799999999999926
147.39999999999998,-34.799999999999926
147.49999999999997,-34.799999999999926
147.59999999999997,-34.799999999999926
147.69999999999996,-34.799999999999926
147.79999999999995,-34.799999999999926
147.89999999999995,-34.799999999999926
147.99999999999994,-34.799999999999926
148.09999999999994,-34.799999999999926
148.19999999999993,-34.799999999999926
148.29999999999993,-34.799999999999926
148.39999999999992,-34.799999999999926
148.49999999999991,-34.799999999999926
148.5999999999999,-34.799999999999926
148.6999999999999,-34.799999999999926
148.7999999999999,-34.799999999999926
148.8999999999999,-34.799999999999926
148.9999999999999,-34.799999999999926
149.09999999999988,-34.799999999999926
149.19999999999987,-34.799999999999926
149.29999999999987,-34.799999999999926
149.39999999999986,-34.799999999999926
149.49999999999986,-34.799999999999926
149.59999999999985,-34.799999999999926
149.69999999999985,-34.799999999999926
149.79999999999984,-34.799999999999926
149.89999999999984,-34.799999999999926
147.1,-34.699999999999925
147.2,-34.699999999999925
147.29999999999998,-34.699999999999925
147.39999999999998,-34.699999999999925
147.49999999999997,-34.699999999999925
147.59999999999997,-34.699999999999925
147.69999999999996,-34.699999999999925
147.79999999999995,-34.699999999999925
147.89999999999995,-34.699999999999925
147.99999999999994,-34.699999999999925
148.09999999999994,-34.699999999999925
148.19999999999993,-34.699999999999925
148.29999999999993,-34.699999999999925
148.39999999999992,-34.699999999999925
148.49999999999991,-34.699999999999925
148.5999999999999,-34.699999999999925
148.6999999999999,-34.699999999999925
148.7999999999999,-34.699999999999925
148.8999999999999,-34.699999999999925
148.9999999999999,-34.699999999999925
149.09999999999988,-34.699999999999925
149.19999999999987,-34.699999999999925
149.29999999999987,-34.699999999999925
149.39999999999986,-34.699999999999925
149.49999999999986,-34.699999999999925
149.59999999999985,-34.699999999999925
149.69999999999985,-34.699999999999925
149.79999999999984,-34.699999999999925
149.89999999999984,-34.699999999999925
147.1,-34.59999999999992
147.2,-34.59999999999992
147.29999999999998,-34.59999999999992
147.39999999999998,-34.59999999999992
147.49999999999997,-34.59999999999992
147.59999999999997,-34.59999999999992
147.69999999999996,-34.59999999999992
147.79999999999995,-34.59999999999992
147.89999999999995,-34.59999999999992
147.99999999999994,-34.59999999999992
148.09999999999994,-34.59999999999992
148.19999999999993,-34.59999999999992
148.29999999999993,-34.59999999999992
148.39999999999992,-34.59999999999992
148.49999999999991,-34.59999999999992
148.5999999999999,-34.59999999999992
148.6999999999999,-34.59999999999992
148.7999999999999,-34.59999999999992
148.8999999999999,-34.59999999999992
148.9999999999999,-34.59999999999992
149.09999999999988,-34.59999999999992
149.19999999999987,-34.59999999999992
149.29999999999987,-34.59999999999992
149.39999999999986,-34.59999999999992
149.49999999999986,-34.59999999999992
149.59999999999985,-34.59999999999992
149.69999999999985,-34.59999999999992
149.79999999999984,-34.59999999999992
149.89999999999984,-34.59999999999992
147.1,-34.49999999999992
147.2,-34.49999999999992
147.29999999999998,-34.49999999999992
147.39999999999998,-34.49999999999992
147.49999999999997,-34.49999999999992
147.59999999999997,-34.49999999999992
147.69999999999996,-34.49999999999992
147.79999999999995,-34.49999999999992
147.89999999999995,-34.49999999999992
147.99999999999994,-34.49999999999992
148.09999999999994,-34.49999999999992
148.19999999999993,-34.49999999999992
148.29999999999993,-34.49999999999992
148.39999999999992,-34.49999999999992
148.49999999999991,-34.49999999999992
148.5999999999999,-34.49999999999992
148.6999999999999,-34.49999999999992
148.7999999999999,-34.49999999999992
148.8999999999999,-34.49999999999992
148.9999999999999,-34.49999999999992
149.09999999999988,-34.49999999999992
149.19999999999987,-34.49999999999992
149.29999999999987,-34.49999999999992
149.39999999999986,-34.49999999999992
149.49999999999986,-34.49999999999992
149.59999999999985,-34.49999999999992
149.69999999999985,-34.49999999999992
149.79999999999984,-34.49999999999992
149.89999999999984,-34.49999999999992
147.1,-34.39999999999992
147.2,-34.39999999999992
147.29999999999998,-34.39999999999992
147.39999999999998,-34.39999999999992
147.49999999999997,-34.39999999999992
147.59999999999997,-34.39999999999992
147.69999999999996,-34.39999999999992
147.79999999999995,-34.39999999999992
147.89999999999995,-34.39999999999992
147.99999999999994,-34.39999999999992
148.09999999999994,-34.39999999999992
148.19999999999993,-34.39999999999992
148.29999999999993,-34.39999999999992
148.39999999999992,-34.39999999999992
148.49999999999991,-34.39999999999992
148.5999999999999,-34.39999999999992
148.6999999999999,-34.39999999999992
148.7999999999999,-34.39999999999992
148.8999999999999,-34.39999999999992
148.9999999999999,-34.39999999999992
149.09999999999988,-34.39999999999992
149.19999999999987,-34.39999999999992
149.29999999999987,-34.39999999999992
149.39999999999986,-34.39999999999992
149.49999999999986,-34.39999999999992
149.59999999999985,-34.39999999999992
149.69999999999985,-34.39999999999992
149.79999999999984,-34.39999999999992
149.89999999999984,-34.39999999999992
147.1,-34.29999999999992
147.2,-34.29999999999992
147.29999999999998,-34.29999999999992
147.39999999999998,-34.29999999999992
147.49999999999997,-34.29999999999992
147.59999999999997,-34.29999999999992
147.69999999999996,-34.29999999999992
147.79999999999995,-34.29999999999992
147.89999999999995,-34.29999999999992
147.99999999999994,-34.29999999999992
148.09999999999994,-34.29999999999992
148.19999999999993,-34.29999999999992
148.29999999999993,-34.29999999999992
148.39999999999992,-34.29999999999992
148.49999999999991,-34.29999999999992
148.5999999999999,-34.29999999999992
148.6999999999999,-34.29999999999992
148.7999999999999,-34.29999999999992
148.8999999999999,-34.29999999999992
148.9999999999999,-34.29999999999992
149.09999999999988,-34.29999999999992
149.19999999999987,-34.29999999999992
149.29999999999987,-34.29999999999992
149.39999999999986,-34.29999999999992
149.49999999999986,-34.29999999999992
149.59999999999985,-34.29999999999992
149.69999999999985,-34.29999999999992
149.79999999999984,-34.29999999999992
149.89999999999984,-34.29999999999992
147.1,-34.19999999999992
147.2,-34.19999999999992
147.29999999999998,-34.19999999999992
147.39999999999998,-34.19999999999992
147.49999999999997,-34.19999999999992
147.59999999999997,-34.19999999999992
147.69999999999996,-34.19999999999992
147.79999999999995,-34.19999999999992
147.89999999999995,-34.19999999999992
147.99999999999994,-34.19999999999992
148.09999999999994,-34.19999999999992
148.19999999999993,-34.19999999999992
148.29999999999993,-34.19999999999992
148.39999999999992,-34.19999999999992
148.49999999999991,-34.19999999999992
148.5999999999999,-34.19999999999992
148.6999999999999,-34.19999999999992
148.7999999999999,-34.19999999999992
148.8999999999999,-34.19999999999992
148.9999999999999,-34.19999999999992
149.09999999999988,-34.19999999999992
149.19999999999987,-34.19999999999992
149.29999999999987,-34.19999999999992
149.39999999999986,-34.19999999999992
149.49999999999986,-34.19999999999992
149.59999999999985,-34.19999999999992
149.69999999999985,-34.19999999999992
149.79999999999984,-34.19999999999992
149.89999999999984,-34.19999999999992
147.1,-34.09999999999992
147.2,-34.09999999999992
147.29999999999998,-34.09999999999992
147.39999999999998,-34.09999999999992
147.49999999999997,-34.09999999999992
147.59999999999997,-34.09999999999992
147.69999999999996,-34.09999999999992
147.79999999999995,-34.09999999999992
147.89999999999995,-34.09999999999992
147.99999999999994,-34.09999999999992
148.09999999999994,-34.09999999999992
148.19999999999993,-34.09999999999992
148.29999999999993,-34.09999999999992
148.39999999999992,-34.09999999999992
148.49999999999991,-34.09999999999992
148.5999999999999,-34.09999999999992
148.6999999999999,-34.09999999999992
148.7999999999999,-34.09999999999992
148.8999999999999,-34.09999999999992
148.9999999999999,-34.09999999999992
149.09999999999988,-34.09999999999992
149.19999999999987,-34.09999999999992
149.29999999999987,-34.09999999999992
149.39999999999986,-34.09999999999992
149.49999999999986,-34.09999999999992
149.59999999999985,-34.09999999999992
149.69999999999985,-34.09999999999992
149.79999999999984,-34.09999999999992
149.89999999999984,-34.09999999999992
147.1,-33.999999999999915
147.2,-33.999999999999915
147.29999999999998,-33.999999999999915
147.39999999999998,-33.999999999999915
147.49999999999997,-33.999999999999915
147.59999999999997,-33.999999999999915
147.69999999999996,-33.999999999999915
147.79999999999995,-33.999999999999915
147.89999999999995,-33.999999999999915
147.99999999999994,-33.999999999999915
148.09999999999994,-33.999999999999915
148.19999999999993,-33.999999999999915
148.29999999999993,-33.999999999999915
148.39999999999992,-33.999999999999915
148.49999999999991,-33.999999999999915
148.5999999999999,-33.999999999999915
148.6999999999999,-33.999999999999915
148.7999999999999,-33.999999999999915
148.8999999999999,-33.999999999999915
148.9999999999999,-33.999999999999915
149.09999999999988,-33.999999999999915
149.19999999999987,-33.999999999999915
149.29999999999987,-33.999999999999915
149.39999999999986,-33.999999999999915
149.49999999999986,-33.999999999999915
149.59999999999985,-33.999999999999915
149.69999999999985,-33.999999999999915
149.79999999999984,-33.999999999999915
149.89999999999984,-33.999999999999915
147.1,-33.89999999999991
147.2,-33.89999999999991
147.29999999999998,-33.89999999999991
147.39999999999998,-33.89999999999991
147.49999999999997,-33.89999999999991
147.59999999999997,-33.89999999999991
147.69999999999996,-33.89999999999991
147.79999999999995,-33.89999999999991
147.89999999999995,-33.89999999999991
147.99999999999994,-33.89999999999991
148.09999999999994,-33.89999999999991
148.19999999999993,-33.89999999999991
148.29999999999993,-33.89999999999991
148.39999999999992,-33.89999999999991
148.49999999999991,-33.89999999999991
148.5999999999999,-33.89999999999991
148.6999999999999,-33.89999999999991
148.7999999999999,-33.89999999999991
148.8999999999999,-33.89999999999991
148.9999999999999,-33.89999999999991
149.09999999999988,-33.89999999999991
149.19999999999987,-33.89999999999991
149.29999999999987,-33.89999999999991
149.39999999999986,-33.89999999999991
149.49999999999986,-33.89999999999991
149.59999999999985,-33.89999999999991
149.69999999999985,-33.89999999999991
149.79999999999984,-33.89999999999991
149.89999999999984,-33.89999999999991
147.1,-33.79999999999991
147.2,-33.79999999999991
147.29999999999998,-33.79999999999991
147.39999999999998,-33.79999999999991
147.49999999999997,-33.79999999999991
147.59999999999997,-33.79999999999991
147.69999999999996,-33.79999999999991
147.79999999999995,-33.79999999999991
147.89999999999995,-33.79999999999991
147.99999999999994,-33.79999999999991
148.09999999999994,-33.79999999999991
148.19999999999993,-33.79999999999991
148.29999999999993,-33.79999999999991
148.39999999999992,-33.79999999999991
148.49999999999991,-33.79999999999991
148.5999999999999,-33.79999999999991
148.6999999999999,-33.79999999999991
148.7999999999999,-33.79999999999991
148.8999999999999,-33.79999999999991
148.9999999999999,-33.79999999999991
149.09999999999988,-33.79999999999991
149.19999999999987,-33.79999999999991
149.29999999999987,-33.79999999999991
149.39999999999986,-33.79999999999991
149.49999999999986,-33.79999999999991
149.59999999999985,-33.79999999999991
149.69999999999985,-33.79999999999991
149.79999999999984,-33.79999999999991
149.89999999999984,-33.79999999999991
147.1,-33.69999999999991
147.2,-33.69999999999991
147.29999999999998,-33.69999999999991
147.39999999999998,-33.69999999999991
147.49999999999997,-33.69999999999991
147.59999999999997,-33.69999999999991
147.69999999999996,-33.69999999999991
147.79999999999995,-33.69999999999991
147.89999999999995,-33.69999999999991
147.99999999999994,-33.69999999999991
148.09999999999994,-33.69999999999991
148.19999999999993,-33.69999999999991
148.29999999999993,-33.69999999999991
148.39999999999992,-33.69999999999991
148.49999999999991,-33.69999999999991
148.5999999999999,-33.69999999999991
148.6999999999999,-33.69999999999991
148.7999999999999,-33.69999999999991
148.8999999999999,-33.69999999999991
148.9999999999999,-33.69999999999991
149.09999999999988,-33.69999999999991
149.19999999999987,-33.69999999999991
149.29999999999987,-33.69999999999991
149.39999999999986,-33.69999999999991
149.49999999999986,-33.69999999999991
149.59999999999985,-33.69999999999991
149.69999999999985,-33.69999999999991
149.79999999999984,-33.69999999999991
149.89999999999984,-33.69999999999991
147.1,-33.59999999999991
147.2,-33.59999999999991
147.29999999999998,-33.59999999999991
147.39999999999998,-33.59999999999991
147.49999999999997,-33.59999999999991
147.59999999999997,-33.59999999999991
147.69999999999996,-33.59999999999991
147.79999999999995,-33.59999999999991
147.89999999999995,-33.59999999999991
147.99999999999994,-33.59999999999991
148.09999999999994,-33.59999999999991
148.19999999999993,-33.59999999999991
148.29999999999993,-33.59999999999991
148.39999999999992,-33.59999999999991
148.49999999999991,-33.59999999999991
148.5999999999999,-33.59999999999991
148.6999999999999,-33.59999999999991
148.7999999999999,-33.59999999999991
148.8999999999999,-33.59999999999991
148.9999999999999,-33.59999999999991
149.09999999999988,-33.59999999999991
149.19999999999987,-33.59999999999991
149.29999999999987,-33.59999999999991
149.39999999999986,-33.59999999999991
149.49999999999986,-33.59999999999991
149.59999999999985,-33.59999999999991
149.69999999999985,-33.59999999999991
149.79999999999984,-33.59999999999991
149.89999999999984,-33.59999999999991
147.1,-33.49999999999991
147.2,-33.49999999999991
147.29999999999998,-33.49999999999991
147.39999999999998,-33.49999999999991
147.49999999999997,-33.49999999999991
147.59999999999997,-33.49999999999991
147.69999999999996,-33.49999999999991
147.79999999999995,-33.49999999999991
147.89999999999995,-33.49999999999991
147.99999999999994,-33.49999999999991
148.09999999999994,-33.49999999999991
148.19999999999993,-33.49999999999991
148.29999999999993,-33.49999999999991
148.39999999999992,-33.49999999999991
148.49999999999991,-33.49999999999991
148.5999999999999,-33.49999999999991
148.6999999999999,-33.49999999999991
148.7999999999999,-33.49999999999991
148.8999999999999,-33.49999999999991
148.9999999999999,-33.49999999999991
149.09999999999988,-33.49999999999991
149.19999999999987,-33.49999999999991
149.29999999999987,-33.49999999999991
149.39999999999986,-33.49999999999991
149.49999999999986,-33.49999999999991
149.59999999999985,-33.49999999999991
149.69999999999985,-33.49999999999991
149.79999999999984,-33.49999999999991
149.89999999999984,-33.49999999999991
147.1,-33.399999999999906
147.2,-33.399999999999906
147.29999999999998,-33.399999999999906
147.39999999999998,-33.399999999999906
147.49999999999997,-33.399999999999906
147.59999999999997,-33.399999999999906
147.69999999999996,-33.399999999999906
147.79999999999995,-33.399999999999906
147.89999999999995,-33.399999999999906
147.99999999999994,-33.399999999999906
148.09999999999994,-33.399999999999906
148.19999999999993,-33.399999999999906
148.29999999999993,-33.399999999999906
148.39999999999992,-33.399999999999906
148.49999999999991,-33.399999999999906
148.5999999999999,-33.399999999999906
148.6999999999999,-33.399999999999906
148.7999999999999,-33.399999999999906
148.8999999999999,-33.399999999999906
148.9999999999999,-33.399999999999906
149.09999999999988,-33.399999999999906
149.19999999999987,-33.399999999999906
149.29999999999987,-33.399999999999906
149.39999999999986,-33.399999999999906
149.49999999999986,-33.399999999999906
149.59999999999985,-33.399999999999906
149.69999999999985,-33.399999999999906
149.79999999999984,-33.399999999999906
149.89999999999984,-33.399999999999906
147.1,-33.299999999999905
147.2,-33.299999999999905
147.29999999999998,-33.299999999999905
147.39999999999998,-33.299999999999905
147.49999999999997,-33.299999999999905
147.59999999999997,-33.299999999999905
147.69999999999996,-33.299999999999905
147.79999999999995,-33.299999999999905
147.89999999999995,-33.299999999999905
147.99999999999994,-33.299999999999905
148.09999999999994,-33.299999999999905
148.19999999999993,-33.299999999999905
148.29999999999993,-33.299999999999905
148.39999999999992,-33.299999999999905
148.49999999999991,-33.299999999999905
148.5999999999999,-33.299999999999905
148.6999999999999,-33.299999999999905
148.7999999999999,-33.299999999999905
148.8999999999999,-33.299999999999905
148.9999999999999,-33.299999999999905
149.09999999999988,-33.299999999999905
149.19999999999987,-33.299999999999905
149.29999999999987,-33.299999999999905
149.39999999999986,-33.299999999999905
149.49999999999986,-33.299999999999905
149.59999999999985,-33.299999999999905
149.69999999999985,-33.299999999999905
149.79999999999984,-33.299999999999905
149.89999999999984,-33.299999999999905
147.1,-33.1999999999999
147.2,-33.1999999999999
147.29999999999998,-33.1999999999999
147.39999999999998,-33.1999999999999
147.49999999999997,-33.1999999999999
147.59999999999997,-33.1999999999999
147.69999999999996,-33.1999999999999
147.79999999999995,-33.1999999999999
147.89999999999995,-33.1999999999999
147.99999999999994,-33.1999999999999
148.09999999999994,-33.1999999999999
148.19999999999993,-33.1999999999999
148.29999999999993,-33.1999999999999
148.39999999999992,-33.1999999999999
148.49999999999991,-33.1999999999999
148.5999999999999,-33.1999999999999
148.6999999999999,-33.1999999999999
148.7999999999999,-33.1999999999999
148.8999999999999,-33.1999999999999
148.9999999999999,-33.1999999999999
149.09999999999988,-33.1999999999999
149.19999999999987,-33.1999999999999
149.29999999999987,-33.1999999999999
149.39999999999986,-33.1999999999999
149.49999999999986,-33.1999999999999
149.59999999999985,-33.1999999999999
149.69999999999985,-33.1999999999999
149.79999999999984,-33.1999999999999
149.89999999999984,-33.1999999999999
147.1,-33.0999999999999
147.2,-33.0999999999999
147.29999999999998,-33.0999999999999
147.39999999999998,-33.0999999999999
147.49999999999997,-33.0999999999999
147.59999999999997,-33.0999999999999
147.69999999999996,-33.0999999999999
147.79999999999995,-33.0999999999999
147.89999999999995,-33.0999999999999
147.99999999999994,-33.0999999999999
148.09999999999994,-33.0999999999999
148.19999999999993,-33.0999999999999
148.29999999999993,-33.0999999999999
148.39999999999992,-33.0999999999999
148.49999999999991,-33.0999999999999
148.5999999999999,-33.0999999999999
148.6999999999999,-33.0999999999999
148.7999999999999,-33.0999999999999
148.8999999999999,-33.0999999999999
148.9999999999999,-33.0999999999999
149.09999999999988,-33.0999999999999
149.19999999999987,-33.0999999999999
149.29999999999987,-33.0999999999999
149.39999999999986,-33.0999999999999
149.49999999999986,-33.0999999999999
149.59999999999985,-33.0999999999999
149.69999999999985,-33.0999999999999
149.79999999999984,-33.0999999999999
149.89999999999984,-33.0999999999999
147.1,-32.9999999999999
147.2,-32.9999999999999
